bus,Pg,Qg,Qmax,Qmin,Vsp,mBase,status,Pmax,Pmin,minDownTimeHr,minUpTimeHr,RampRateMW/Min,StartTimeColdHr,StartTimeWarmHr,StartTimeHotHr,StartHeatColdMBTU,StartHeatWarmMBTU,StartHeatHotMBTU,NonFuelStartCost$,NonFuelShutdownCost$,FOR,MTTF_Hr,MTTR_Hr,ScheduledMaintWeeks,FuelPrice$/MMBTU,Output_pct_0,Output_pct_1,Output_pct_2,Output_pct_3,Output_pct_4,HR_avg_0,HR_incr_1,HR_incr_2,HR_incr_3,HR_incr_4,VOM,FuelSulfurContent%,EmissionsSO2 Lbs/MMBTU,EmissionsNOXLbs/MMBTU,EmissionsPartLbs/MMBTU,EmissionsCO2 Lbs/MMBTU,EmissionsCH4Lbs/MMBTU,EmissionsN2OLbs/MMBTU,EmissionsCOLbs/MMBTU,EmissionsVOCsLbs/MMBTU,DampingRatio,InertiaMJ/MW,BaseMVA,TransformerXp.u.,UnitXp.u.,PumpLoadMW,StorageRoundtripEfficiency,GEN_UID,Gen_ID,UnitGroup,UnitType,Category,Fuel
313,0.0,0.0,0,0,1.0,100,1,63.1,0,0.0,0.0,63.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,313_RTPV_2,2,RTPV,RTPV,Solar RTPV,Solar
313,0.0,0.0,0,0,1.0,100,1,65.4,0,0.0,0.0,65.4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,313_RTPV_3,3,RTPV,RTPV,Solar RTPV,Solar
313,0.0,0.0,0,0,1.0,100,1,67.0,0,0.0,0.0,67.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,313_RTPV_4,4,RTPV,RTPV,Solar RTPV,Solar
313,0.0,0.0,0,0,1.0,100,1,64.8,0,0.0,0.0,64.8,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,313_RTPV_5,5,RTPV,RTPV,Solar RTPV,Solar
313,0.0,0.0,0,0,1.0,100,1,63.8,0,0.0,0.0,63.8,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,313_RTPV_6,6,RTPV,RTPV,Solar RTPV,Solar
313,0.0,0.0,0,0,1.0,100,1,64.1,0,0.0,0.0,64.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,313_RTPV_7,7,RTPV,RTPV,Solar RTPV,Solar
313,0.0,0.0,0,0,1.0,100,1,66.6,0,0.0,0.0,66.6,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,313_RTPV_8,8,RTPV,RTPV,Solar RTPV,Solar
313,0.0,0.0,0,0,1.0,100,1,62.4,0,0.0,0.0,62.4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,313_RTPV_9,9,RTPV,RTPV,Solar RTPV,Solar
313,0.0,0.0,0,0,1.0,100,1,66.9,0,0.0,0.0,66.9,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,313_RTPV_10,10,RTPV,RTPV,Solar RTPV,Solar
313,0.0,0.0,0,0,1.0,100,1,65.2,0,0.0,0.0,65.2,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,313_RTPV_11,11,RTPV,RTPV,Solar RTPV,Solar
313,0.0,0.0,0,0,1.0,100,1,27.8,0,0.0,0.0,27.8,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,313_RTPV_12,12,RTPV,RTPV,Solar RTPV,Solar
320,0.0,0.0,0,0,1.0,100,1,27.3,0,0.0,0.0,27.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,320_RTPV_1,1,RTPV,RTPV,Solar RTPV,Solar
320,0.0,0.0,0,0,1.0,100,1,27.0,0,0.0,0.0,27.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,320_RTPV_2,2,RTPV,RTPV,Solar RTPV,Solar
320,0.0,0.0,0,0,1.0,100,1,28.3,0,0.0,0.0,28.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,320_RTPV_3,3,RTPV,RTPV,Solar RTPV,Solar
313,0.0,0.0,0,0,1.0,100,1,27.2,0,0.0,0.0,27.2,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,313_RTPV_13,13,RTPV,RTPV,Solar RTPV,Solar
320,0.0,0.0,0,0,1.0,100,1,27.0,0,0.0,0.0,27.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,320_RTPV_4,4,RTPV,RTPV,Solar RTPV,Solar
320,0.0,0.0,0,0,1.0,100,1,28.2,0,0.0,0.0,28.2,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,320_RTPV_5,5,RTPV,RTPV,Solar RTPV,Solar
118,0.0,0.0,0,0,1.0,100,1,9.3,0,0.0,0.0,9.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,118_RTPV_1,1,RTPV,RTPV,Solar RTPV,Solar
118,0.0,0.0,0,0,1.0,100,1,9.7,0,0.0,0.0,9.7,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,118_RTPV_2,2,RTPV,RTPV,Solar RTPV,Solar
118,0.0,0.0,0,0,1.0,100,1,9.4,0,0.0,0.0,9.4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,118_RTPV_3,3,RTPV,RTPV,Solar RTPV,Solar
118,0.0,0.0,0,0,1.0,100,1,9.1,0,0.0,0.0,9.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,118_RTPV_4,4,RTPV,RTPV,Solar RTPV,Solar
118,0.0,0.0,0,0,1.0,100,1,9.1,0,0.0,0.0,9.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,118_RTPV_5,5,RTPV,RTPV,Solar RTPV,Solar
118,0.0,0.0,0,0,1.0,100,1,9.7,0,0.0,0.0,9.7,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,118_RTPV_6,6,RTPV,RTPV,Solar RTPV,Solar
320,0.0,0.0,0,0,1.0,100,1,9.4,0,0.0,0.0,9.4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,320_RTPV_6,6,RTPV,RTPV,Solar RTPV,Solar
118,0.0,0.0,0,0,1.0,100,1,11.8,0,0.0,0.0,11.8,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,118_RTPV_7,7,RTPV,RTPV,Solar RTPV,Solar
118,0.0,0.0,0,0,1.0,100,1,11.2,0,0.0,0.0,11.2,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,118_RTPV_8,8,RTPV,RTPV,Solar RTPV,Solar
118,0.0,0.0,0,0,1.0,100,1,10.3,0,0.0,0.0,10.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,118_RTPV_9,9,RTPV,RTPV,Solar RTPV,Solar
118,0.0,0.0,0,0,1.0,100,1,4.5,0,0.0,0.0,4.5,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,118_RTPV_10,10,RTPV,RTPV,Solar RTPV,Solar
213,0.0,0.0,0,0,1.0,100,1,13.2,0,0.0,0.0,13.2,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,213_RTPV_1,1,RTPV,RTPV,Solar RTPV,Solar
309,0.0,0.0,0,0,1.0,100,1,148.3,0,0.0,0.0,148.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,309_WIND_1,1,WIND,WIND,Wind,Wind
317,0.0,0.0,0,0,1.0,100,1,799.1,0,0.0,0.0,799.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,317_WIND_1,1,WIND,WIND,Wind,Wind
303,0.0,0.0,0,0,1.0,100,1,847.0,0,0.0,0.0,847.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,303_WIND_1,1,WIND,WIND,Wind,Wind
122,0.0,0.0,0,0,1.0,100,1,713.5,0,0.0,0.0,713.5,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,122_WIND_1,1,WIND,WIND,Wind,Wind
