bus,bus_type,status,P,Q,fracS,fracY,fracE,gamma,Qmin,Qmax,Qinc,Qcon
1461,1,1,2.965,4.08,1,0,0,0,0,0,0,0
1462,1,1,1.127,-1.439,1,0,0,0,0,0,0,0
1463,1,1,6.095,1.805,1,0,0,0,0,0,0,0
1464,1,1,8.515,-2.662,1,0,0,0,0,0,0,0
1465,1,1,0,0.059,1,0,0,0,0,0,0,0
1467,1,1,5.978,0.495,1,0,0,0,0,0,0,0
1468,1,1,6.67,1.281,1,0,0,0,0,0,0,0
1471,1,1,0,0.071,1,0,0,0,0,0,0,0
1474,1,1,10.796,2.637,1,0,0,0,0,0,0,0
1475,1,1,2.64,0.838,1,0,0,0,0,0,0,0
1476,1,1,9.424,2.769,1,0,0,0,0,0,0,0
1479,1,1,0.688,0.22,1,0,0,0,0,0,0,0
1480,1,1,0.803,0.334,1,0,0,0,0,0,0,0
1481,1,1,5.513,1.186,1,0,0,0,0,0,0,0
1482,1,1,2.87,0.631,1,0,0,0,0,0,0,0
1483,1,1,4.021,0.42,1,0,0,0,0,0,0,0
1484,1,1,2.528,0.002,1,0,0,0,0,0,0,0
1485,1,1,2.525,0.74,1,0,0,0,0,0,0,0
1486,1,1,2.989,0.843,1,0,0,0,0,0,0,0
1487,1,1,6.094,1.329,1,0,0,0,0,0,0,0
1489,1,1,8.072,2.346,1,0,0,0,0,0,0,0
1490,1,1,0,0.059,1,0,0,0,0,0,0,0
1492,1,1,3.101,0.397,1,0,0,0,0,0,0,0
1493,1,1,2.296,0.16,1,0,0,0,0,0,0,0
1494,1,1,5.854,1.597,1,0,0,0,0,0,0,0
1495,1,1,12.63,3.251,1,0,0,0,0,0,0,0
1496,1,1,13.425,3.417,1,0,0,0,0,0,0,0
1497,1,1,5.163,2.897,1,0,0,0,0,0,0,0
1499,1,1,1.722,0.071,1,0,0,0,0,0,0,0
1500,1,1,3.904,0.13,1,0,0,0,0,0,0,0
1501,1,1,2.986,0.501,1,0,0,0,0,0,0,0
1502,1,1,10.389,2.252,1,0,0,0,0,0,0,0
1504,1,1,2.87,0.839,1,0,0,0,0,0,0,0
1505,1,1,6.658,1.805,1,0,0,0,0,0,0,0
1507,1,1,5.737,1.114,1,0,0,0,0,0,0,0
1508,1,1,3.786,0.817,1,0,0,0,0,0,0,0
1509,1,1,2.298,0.218,1,0,0,0,0,0,0,0
1510,1,1,3.334,0.479,1,0,0,0,0,0,0,0
1511,1,1,3.217,1.149,1,0,0,0,0,0,0,0
1512,1,1,1.608,0.592,1,0,0,0,0,0,0,0
1513,1,1,13.803,2.044,1,0,0,0,0,0,0,0
1517,1,1,5.858,-0.765,1,0,0,0,0,0,0,0
1518,1,1,4.478,0.432,1,0,0,0,0,0,0,0
1520,1,1,6.784,-0.173,1,0,0,0,0,0,0,0
1521,1,1,5.754,1.557,1,0,0,0,0,0,0,0
1522,1,1,2.755,0.814,1,0,0,0,0,0,0,0
1526,1,1,9.646,3.157,1,0,0,0,0,0,0,0
1527,1,1,2.76,1.072,1,0,0,0,0,0,0,0
1528,1,1,0.688,0.181,1,0,0,0,0,0,0,0
1529,1,1,1.263,0.798,1,0,0,0,0,0,0,0
1532,1,1,5.622,0.074,1,0,0,0,0,0,0,0
1535,1,1,5.056,-1.372,1,0,0,0,0,0,0,0
1536,1,1,4.372,0.826,1,0,0,0,0,0,0,0
1537,1,1,14.733,4.716,1,0,0,0,0,0,0,0
1538,1,1,3.328,1.411,1,0,0,0,0,0,0,0
1540,1,1,4.361,1.085,1,0,0,0,0,0,0,0
1541,1,1,6.414,1.582,1,0,0,0,0,0,0,0
1542,1,1,8.713,2.443,1,0,0,0,0,0,0,0
1543,1,1,19.506,9.657,1,0,0,0,0,0,0,0
1544,1,1,11.474,6.685,1,0,0,0,0,0,0,0
1545,1,1,10.346,1.838,1,0,0,0,0,0,0,0
1547,1,1,2.068,0.588,1,0,0,0,0,0,0,0
1548,1,1,0,0.037,1,0,0,0,0,0,0,0
1549,1,1,1.033,0.436,1,0,0,0,0,0,0,0
1550,1,1,6.435,2.206,1,0,0,0,0,0,0,0
1553,1,1,2.872,-0.87,1,0,0,0,0,0,0,0
1555,1,1,1.263,0.42,1,0,0,0,0,0,0,0
1556,1,1,1.953,0.662,1,0,0,0,0,0,0,0
1557,1,1,5.518,-1.023,1,0,0,0,0,0,0,0
1558,1,1,4.942,1.113,1,0,0,0,0,0,0,0
1559,1,1,5.622,1.783,1,0,0,0,0,0,0,0
1561,1,1,0.918,0.191,1,0,0,0,0,0,0,0
1562,1,1,0.688,0.189,1,0,0,0,0,0,0,0
1563,1,1,8.045,2.112,1,0,0,0,0,0,0,0
1564,1,1,8.039,1.597,1,0,0,0,0,0,0,0
1567,1,1,8.284,1.83,1,0,0,0,0,0,0,0
1568,1,1,1.608,0.053,1,0,0,0,0,0,0,0
1571,1,1,8.841,-2.292,1,0,0,0,0,0,0,0
1572,1,1,11.023,0.452,1,0,0,0,0,0,0,0
1573,1,1,9.211,3.205,1,0,0,0,0,0,0,0
1575,1,1,0,0.059,1,0,0,0,0,0,0,0
1576,1,1,7.94,2.407,1,0,0,0,0,0,0,0
1577,1,1,5.737,2.526,1,0,0,0,0,0,0,0
1578,1,1,4.475,0.149,1,0,0,0,0,0,0,0
1579,1,1,1.147,0.371,1,0,0,0,0,0,0,0
1580,1,1,1.836,1.04,1,0,0,0,0,0,0,0
1581,1,1,4.018,1.151,1,0,0,0,0,0,0,0
1582,1,1,1.033,0.334,1,0,0,0,0,0,0,0
1583,1,1,4.016,0.669,1,0,0,0,0,0,0,0
1584,1,1,8.032,2.749,1,0,0,0,0,0,0,0
1585,1,1,3.676,0.866,1,0,0,0,0,0,0,0
1587,1,1,5.979,1.783,1,0,0,0,0,0,0,0
1588,1,1,3.215,0.771,1,0,0,0,0,0,0,0
1589,1,1,2.066,0.756,1,0,0,0,0,0,0,0
1590,1,1,7.7,2.708,1,0,0,0,0,0,0,0
1592,1,1,3.1,0.362,1,0,0,0,0,0,0,0
1593,1,1,7.363,2.004,1,0,0,0,0,0,0,0
1594,1,1,2.871,0.611,1,0,0,0,0,0,0,0
1595,1,1,1.721,0.297,1,0,0,0,0,0,0,0
1597,1,1,6.888,0.706,1,0,0,0,0,0,0,0
1599,1,1,6.439,1.345,1,0,0,0,0,0,0,0
1601,1,1,3.445,0.814,1,0,0,0,0,0,0,0
1602,1,1,9.073,3.231,1,0,0,0,0,0,0,0
1603,1,1,5.401,1.448,1,0,0,0,0,0,0,0
1604,1,1,6.089,2.017,1,0,0,0,0,0,0,0
1605,1,1,9.886,1.9,1,0,0,0,0,0,0,0
1606,1,1,3.215,0.192,1,0,0,0,0,0,0,0
1607,1,1,2.76,1.214,1,0,0,0,0,0,0,0
1609,1,1,3.099,0.81,1,0,0,0,0,0,0,0
1611,1,1,4.704,1.783,1,0,0,0,0,0,0,0
1613,1,1,0,0.024,1,0,0,0,0,0,0,0
1614,1,1,4.384,1.125,1,0,0,0,0,0,0,0
1615,1,1,1.726,-0.932,1,0,0,0,0,0,0,0
1617,1,1,1.377,0.334,1,0,0,0,0,0,0,0
1618,1,1,0.918,0.316,1,0,0,0,0,0,0,0
1619,1,1,5.513,1.203,1,0,0,0,0,0,0,0
1623,1,1,3.22,0.852,1,0,0,0,0,0,0,0
1624,1,1,3.796,1.259,1,0,0,0,0,0,0,0
1625,1,1,15.082,5.523,1,0,0,0,0,0,0,0
1627,1,1,5.749,1.313,1,0,0,0,0,0,0,0
1628,1,1,4.597,0.588,1,0,0,0,0,0,0,0
1632,1,1,2.295,0.483,1,0,0,0,0,0,0,0
1634,1,1,10.694,-2.575,1,0,0,0,0,0,0,0
1635,1,1,11.154,-2.072,1,0,0,0,0,0,0,0
1636,1,1,9.668,1.093,1,0,0,0,0,0,0,0
1637,1,1,8.86,1.336,1,0,0,0,0,0,0,0
1640,1,1,9.771,3.808,1,0,0,0,0,0,0,0
1641,1,1,10.331,2.035,1,0,0,0,0,0,0,0
1642,1,1,0.803,0.223,1,0,0,0,0,0,0,0
1644,1,1,12.067,6.644,1,0,0,0,0,0,0,0
1647,1,1,0.229,0,1,0,0,0,0,0,0,0
1649,1,1,3.213,0.446,1,0,0,0,0,0,0,0
1650,1,1,3.328,0.594,1,0,0,0,0,0,0,0
1651,1,1,0.918,0.297,1,0,0,0,0,0,0,0
1654,1,1,2.182,0.78,1,0,0,0,0,0,0,0
1655,1,1,2.18,0.78,1,0,0,0,0,0,0,0
1656,1,1,5.741,1.969,1,0,0,0,0,0,0,0
1657,1,1,4.131,1.693,1,0,0,0,0,0,0,0
1659,1,1,5.737,1.486,1,0,0,0,0,0,0,0
1660,1,1,9.179,1.486,1,0,0,0,0,0,0,0
1661,1,1,3.451,1.552,1,0,0,0,0,0,0,0
1662,1,1,4.021,1.092,1,0,0,0,0,0,0,0
1663,1,1,2.066,0.373,1,0,0,0,0,0,0,0
1664,1,1,4.704,1.263,1,0,0,0,0,0,0,0
1665,1,1,4.934,1.189,1,0,0,0,0,0,0,0
1668,1,1,1.493,0.441,1,0,0,0,0,0,0,0
1669,1,1,0.229,0.037,1,0,0,0,0,0,0,0
1671,1,1,9.187,1.894,1,0,0,0,0,0,0,0
1672,1,1,16.951,21.006,1,0,0,0,0,0,0,0
1673,1,1,15,19,1,0,0,0,0,0,0,0
1674,1,1,14.819,15.817,1,0,0,0,0,0,0,0
1675,1,1,6.434,1.449,1,0,0,0,0,0,0,0
1676,1,1,4.366,0.581,1,0,0,0,0,0,0,0
1678,1,1,3.91,0.504,1,0,0,0,0,0,0,0
1679,1,1,4.488,1.371,1,0,0,0,0,0,0,0
1680,1,1,3.445,1,1,0,0,0,0,0,0,0
1683,1,1,4.59,1.486,1,0,0,0,0,0,0,0
1684,1,1,11.51,11.972,1,0,0,0,0,0,0,0
1685,1,1,4.574,11.049,1,0,0,0,0,0,0,0
1686,1,1,2.184,-0.306,1,0,0,0,0,0,0,0
1687,1,1,5.287,0.163,1,0,0,0,0,0,0,0
1688,1,1,2.298,0.218,1,0,0,0,0,0,0,0
1692,1,1,1.836,-0.2,1,0,0,0,0,0,0,0
1693,1,1,2.524,1.04,1,0,0,0,0,0,0,0
1694,1,1,5.634,1.77,1,0,0,0,0,0,0,0
1695,1,1,10.361,2.903,1,0,0,0,0,0,0,0
1696,1,1,2.295,0.594,1,0,0,0,0,0,0,0
1698,1,1,1.492,0.483,1,0,0,0,0,0,0,0
1699,1,1,3.443,1.032,1,0,0,0,0,0,0,0
1702,1,1,9.294,2.006,1,0,0,0,0,0,0,0
1703,1,1,3.442,0.966,1,0,0,0,0,0,0,0
1705,1,1,5.744,1.365,1,0,0,0,0,0,0,0
1707,1,1,4.36,0.594,1,0,0,0,0,0,0,0
1709,1,1,5.4,1.802,1,0,0,0,0,0,0,0
1710,1,1,4.82,1.738,1,0,0,0,0,0,0,0
1713,1,1,9.203,2.688,1,0,0,0,0,0,0,0
1714,1,1,1.033,0.374,1,0,0,0,0,0,0,0
1715,1,1,0,0.059,1,0,0,0,0,0,0,0
1716,1,1,1.837,0.37,1,0,0,0,0,0,0,0
1718,1,1,7.688,1.411,1,0,0,0,0,0,0,0
1719,1,1,0,0.024,1,0,0,0,0,0,0,0
1721,1,1,2.066,0.599,1,0,0,0,0,0,0,0
1722,1,1,4.827,1.427,1,0,0,0,0,0,0,0
1725,1,1,8.285,2.293,1,0,0,0,0,0,0,0
1727,1,1,7.924,2.117,1,0,0,0,0,0,0,0
1728,1,1,3.902,1.151,1,0,0,0,0,0,0,0
1729,1,1,0,0.037,1,0,0,0,0,0,0,0
1730,1,1,1.263,0.42,1,0,0,0,0,0,0,0
1731,1,1,1.492,0.557,1,0,0,0,0,0,0,0
1732,1,1,9.994,3.38,1,0,0,0,0,0,0,0
1733,1,1,1.147,0.371,1,0,0,0,0,0,0,0
1735,1,1,11.016,0.88,1,0,0,0,0,0,0,0
1736,1,1,16.665,2.448,1,0,0,0,0,0,0,0
1737,1,1,1.721,0.227,1,0,0,0,0,0,0,0
1738,1,1,5.217,2.081,1,0,0,0,0,0,0,0
1739,1,1,9.59,3.223,1,0,0,0,0,0,0,0
1740,1,1,4.597,0.964,1,0,0,0,0,0,0,0
1741,1,1,8.611,1.671,1,0,0,0,0,0,0,0
1742,1,1,10.327,2.229,1,0,0,0,0,0,0,0
1743,1,1,8.032,1.486,1,0,0,0,0,0,0,0
1744,1,1,1.149,0.046,1,0,0,0,0,0,0,0
1745,1,1,0.803,0.042,1,0,0,0,0,0,0,0
1746,1,1,2.64,0.836,1,0,0,0,0,0,0,0
1747,1,1,3.443,0.093,1,0,0,0,0,0,0,0
1748,1,1,5.859,2.18,1,0,0,0,0,0,0,0
1749,1,1,1.493,0.368,1,0,0,0,0,0,0,0
1750,1,1,6.901,1.434,1,0,0,0,0,0,0,0
1751,1,1,6.325,1.346,1,0,0,0,0,0,0,0
1753,1,1,8.627,3.23,1,0,0,0,0,0,0,0
1754,1,1,5.975,1.001,1,0,0,0,0,0,0,0
1755,1,1,2.525,0.269,1,0,0,0,0,0,0,0
1756,1,1,7.114,1.857,1,0,0,0,0,0,0,0
1758,1,1,3.1,0.564,1,0,0,0,0,0,0,0
1759,1,1,8.163,0.678,1,0,0,0,0,0,0,0
1760,1,1,12.44,1.102,1,0,0,0,0,0,0,0
1762,1,1,3.222,1.552,1,0,0,0,0,0,0,0
1763,1,1,0,0.036,1,0,0,0,0,0,0,0
1764,1,1,2.87,0.443,1,0,0,0,0,0,0,0
1766,1,1,2.068,0.064,1,0,0,0,0,0,0,0
1767,1,1,3.334,0.479,1,0,0,0,0,0,0,0
1769,1,1,0,0.059,1,0,0,0,0,0,0,0
1770,1,1,7.917,2.303,1,0,0,0,0,0,0,0
1772,1,1,4.017,1.003,1,0,0,0,0,0,0,0
1773,1,1,5.167,0.49,1,0,0,0,0,0,0,0
1774,1,1,9.198,2.756,1,0,0,0,0,0,0,0
1775,1,1,7.011,2.537,1,0,0,0,0,0,0,0
1776,1,1,21.8,8.172,1,0,0,0,0,0,0,0
1778,1,1,7.458,1.411,1,0,0,0,0,0,0,0
1780,1,1,4.823,1.631,1,0,0,0,0,0,0,0
1782,1,1,4.593,0.985,1,0,0,0,0,0,0,0
1783,1,1,5.166,1.151,1,0,0,0,0,0,0,0
1786,1,1,5.747,1.086,1,0,0,0,0,0,0,0
1788,1,1,0.803,0.21,1,0,0,0,0,0,0,0
1792,1,1,7.458,3.343,1,0,0,0,0,0,0,0
1793,1,1,9.169,8.162,1,0,0,0,0,0,0,0
1794,1,1,13.404,10.008,1,0,0,0,0,0,0,0
1795,1,1,5.404,1.92,1,0,0,0,0,0,0,0
1796,1,1,7.931,2.793,1,0,0,0,0,0,0,0
1797,1,1,7.941,2.888,1,0,0,0,0,0,0,0
1798,1,1,3.217,1.149,1,0,0,0,0,0,0,0
1799,1,1,4.252,1.483,1,0,0,0,0,0,0,0
1801,1,1,4.361,0.929,1,0,0,0,0,0,0,0
1802,1,1,1.836,0.334,1,0,0,0,0,0,0,0
1803,1,1,5.057,1.189,1,0,0,0,0,0,0,0
1804,1,1,4.707,1.478,1,0,0,0,0,0,0,0
1806,1,1,5.749,3.17,1,0,0,0,0,0,0,0
1807,1,1,2.527,0.009,1,0,0,0,0,0,0,0
1809,1,1,8.614,2.86,1,0,0,0,0,0,0,0
1810,1,1,11.028,3.677,1,0,0,0,0,0,0,0
1811,1,1,6.559,2.288,1,0,0,0,0,0,0,0
1812,1,1,8.959,2.024,1,0,0,0,0,0,0,0
1813,1,1,5.747,2.154,1,0,0,0,0,0,0,0
1819,1,1,11.409,4.144,1,0,0,0,0,0,0,0
1820,1,1,6.554,1.812,1,0,0,0,0,0,0,0
1821,1,1,6.431,2.077,1,0,0,0,0,0,0,0
1823,1,1,10.233,2.277,1,0,0,0,0,0,0,0
1824,1,1,13.346,3.657,1,0,0,0,0,0,0,0
1825,1,1,4.022,1.171,1,0,0,0,0,0,0,0
1826,1,1,3.676,1.158,1,0,0,0,0,0,0,0
1827,1,1,3.677,1.313,1,0,0,0,0,0,0,0
1828,1,1,8.957,2.934,1,0,0,0,0,0,0,0
1832,1,1,4.821,1.403,1,0,0,0,0,0,0,0
1833,1,1,7.242,1.975,1,0,0,0,0,0,0,0
1835,1,1,3.098,0.446,1,0,0,0,0,0,0,0
1836,1,1,13,29,1,0,0,0,0,0,0,0
1838,1,1,13,29,1,0,0,0,0,0,0,0
1840,1,1,2.527,0.908,1,0,0,0,0,0,0,0
1841,1,1,6.903,2.279,1,0,0,0,0,0,0,0
1842,1,1,6.552,3.127,1,0,0,0,0,0,0,0
1843,1,1,14.367,4.95,1,0,0,0,0,0,0,0
1846,1,1,0,0.111,1,0,0,0,0,0,0,0
1848,1,1,4.138,1.632,1,0,0,0,0,0,0,0
1849,1,1,9.195,1.782,1,0,0,0,0,0,0,0
1850,1,1,9.771,2.036,1,0,0,0,0,0,0,0
1851,1,1,3.676,0.793,1,0,0,0,0,0,0,0
1852,1,1,2.644,0.758,1,0,0,0,0,0,0,0
1853,1,1,7.233,1.969,1,0,0,0,0,0,0,0
1854,1,1,2.986,0.712,1,0,0,0,0,0,0,0
1856,1,1,7.471,3.065,1,0,0,0,0,0,0,0
1858,1,1,10.22,-31.369,1,0,0,0,0,0,0,0
1859,1,1,1.147,0.186,1,0,0,0,0,0,0,0
1860,1,1,2.066,0.523,1,0,0,0,0,0,0,0
1861,1,1,4.828,1.96,1,0,0,0,0,0,0,0
1862,1,1,6.435,2.523,1,0,0,0,0,0,0,0
1863,1,1,4.592,1.449,1,0,0,0,0,0,0,0
1864,1,1,0.115,0.024,1,0,0,0,0,0,0,0
1866,1,1,0.688,0.149,1,0,0,0,0,0,0,0
1867,1,1,1.147,0.371,1,0,0,0,0,0,0,0
1872,1,1,11.528,6.649,1,0,0,0,0,0,0,0
1874,1,1,2.877,1.607,1,0,0,0,0,0,0,0
1878,1,1,2.065,0.52,1,0,0,0,0,0,0,0
1879,1,1,6.319,0.784,1,0,0,0,0,0,0,0
1880,1,1,10.462,1.893,1,0,0,0,0,0,0,0
1881,1,1,7.814,0.542,1,0,0,0,0,0,0,0
1882,1,1,13.884,3.566,1,0,0,0,0,0,0,0
1883,1,1,10.671,4.234,1,0,0,0,0,0,0,0
1884,1,1,4.483,1.579,1,0,0,0,0,0,0,0
1885,1,1,9.21,3.179,1,0,0,0,0,0,0,0
1889,1,1,4.711,0.973,1,0,0,0,0,0,0,0
1890,1,1,1.147,0.743,1,0,0,0,0,0,0,0
1891,1,1,6.655,3.714,1,0,0,0,0,0,0,0
1893,1,1,0,0.321,1,0,0,0,0,0,0,0
1894,1,1,2.873,0.536,1,0,0,0,0,0,0,0
1895,1,1,1.377,0.111,1,0,0,0,0,0,0,0
1896,1,1,5.508,0.966,1,0,0,0,0,0,0,0
1897,1,1,3.672,0,1,0,0,0,0,0,0,0
1898,1,1,1.377,0.891,1,0,0,0,0,0,0,0
1900,1,1,5.967,1.189,1,0,0,0,0,0,0,0
1901,1,1,2.524,0.52,1,0,0,0,0,0,0,0
1902,1,1,9.437,1.574,1,0,0,0,0,0,0,0
1904,1,1,1.378,0.365,1,0,0,0,0,0,0,0
1905,1,1,0,0.059,1,0,0,0,0,0,0,0
1906,1,1,6.885,1.229,1,0,0,0,0,0,0,0
1907,1,1,19.22,8.593,1,0,0,0,0,0,0,0
1910,1,1,1.837,0.53,1,0,0,0,0,0,0,0
1911,1,1,2.296,0.534,1,0,0,0,0,0,0,0
1913,1,1,2.41,0.52,1,0,0,0,0,0,0,0
1914,1,1,6.087,0.711,1,0,0,0,0,0,0,0
1915,1,1,4.025,1.099,1,0,0,0,0,0,0,0
1916,1,1,7.249,2.115,1,0,0,0,0,0,0,0
1917,1,1,1.722,0.22,1,0,0,0,0,0,0,0
1919,1,1,2.411,0.78,1,0,0,0,0,0,0,0
1920,1,1,8.956,0.984,1,0,0,0,0,0,0,0
1921,1,1,3.905,1.385,1,0,0,0,0,0,0,0
1922,1,1,3.559,1.227,1,0,0,0,0,0,0,0
1923,1,1,0.918,0,1,0,0,0,0,0,0,0
1926,1,1,11.933,3.639,1,0,0,0,0,0,0,0
1927,1,1,11.605,2.47,1,0,0,0,0,0,0,0
1928,1,1,4.125,5,1,0,0,0,0,0,0,0
1929,1,1,7.53,5.9,1,0,0,0,0,0,0,0
1930,1,1,15.357,6.21,1,0,0,0,0,0,0,0
1931,1,1,16.246,5.5,1,0,0,0,0,0,0,0
1932,1,1,5.71189370755939,0.987257218714334,1,0,0,0,0,0,0,0
1934,1,1,3.38907389932927,-0.456353007174406,1,0,0,0,0,0,0,0
1936,1,1,7.363,0.974,1,0,0,0,0,0,0,0
1938,1,1,3.02411584045819,0.0273563110567764,1,0,0,0,0,0,0,0
1939,1,1,20.943,4.136,1,0,0,0,0,0,0,0
1940,1,1,8.52149089418584,1.38211544270941,1,0,0,0,0,0,0,0
1941,1,1,2.79112916233217,-0.435204499719092,1,0,0,0,0,0,0,0
1943,1,1,3.48109058197479,0.361227652817888,1,0,0,0,0,0,0,0
1944,1,1,5.703,-0.241,1,0,0,0,0,0,0,0
1945,1,1,5.161,0.644,1,0,0,0,0,0,0,0
1946,1,1,5.449,1.279,1,0,0,0,0,0,0,0
1947,1,1,11.301,2.343,1,0,0,0,0,0,0,0
1948,1,1,3.684,0.527,1,0,0,0,0,0,0,0
1949,1,1,6.95596382052759,1.64883947551298,1,0,0,0,0,0,0,0
1950,1,1,4.42,0.335,1,0,0,0,0,0,0,0
1951,1,1,3.684,0.425,1,0,0,0,0,0,0,0
1953,1,1,2.93147742347047,0.0932601513299194,1,0,0,0,0,0,0,0
1954,1,1,0.643495044176444,-0.703803275369792,1,0,0,0,0,0,0,0
1955,1,1,4.49016541936452,0.501117879812767,1,0,0,0,0,0,0,0
1956,1,1,0.438322711250621,-0.0142998898705876,1,0,0,0,0,0,0,0
1957,1,1,4.706,0.006,1,0,0,0,0,0,0,0
1958,1,1,4.42,0.121,1,0,0,0,0,0,0,0
1960,1,1,4.94278802048573,0.435214039539624,1,0,0,0,0,0,0,0
1961,1,1,2.49999378998404,-0.782141802486924,1,0,0,0,0,0,0,0
1962,1,1,6.039,0.894,1,0,0,0,0,0,0,0
1964,1,1,5.743,3,1,0,0,0,0,0,0,0
1966,1,1,1.91295625978705,0.0697635718463579,1,0,0,0,0,0,0,0
1967,1,1,6.29701667729317,-0.040566174239267,1,0,0,0,0,0,0,0
1968,1,1,3.20877094009143,-0.0198954989503828,1,0,0,0,0,0,0,0
1969,1,1,4.431,2.199,1,0,0,0,0,0,0,0
1970,1,1,3.85102251558347,-0.0721211836951377,1,0,0,0,0,0,0,0
1971,1,1,2.653,0.607,1,0,0,0,0,0,0,0
1972,1,1,6.336,0.645,1,0,0,0,0,0,0,0
1973,1,1,0.732403055110967,-1.30564211861887,1,0,0,0,0,0,0,0
1978,1,1,2.503,0.088,1,0,0,0,0,0,0,0
1979,1,1,3.29954415405255,0.154190116865467,1,0,0,0,0,0,0,0
1980,1,1,5.97204634670252,0.785308220871027,1,0,0,0,0,0,0,0
1981,1,1,1.02772686765571,0.404127322429651,1,0,0,0,0,0,0,0
1982,1,1,3.37581119538943,-0.509281861373406,1,0,0,0,0,0,0,0
1983,1,1,1.01194967259911,0.253979525671932,1,0,0,0,0,0,0,0
1985,1,1,6.78374340773834,1.09114377056006,1,0,0,0,0,0,0,0
1986,1,1,2.14436174624595,0.221337425823009,1,0,0,0,0,0,0,0
1987,1,1,3.22998817688651,0.778483222285526,1,0,0,0,0,0,0,0
1988,1,1,2.01628447175286,0.0354388575053694,1,0,0,0,0,0,0,0
1989,1,1,3.66388047858143,-0.0957470886987173,1,0,0,0,0,0,0,0
1990,1,1,4.49824796581311,1.43744979916516,1,0,0,0,0,0,0,0
1991,1,1,10.5831619729193,4.91170130337576,1,0,0,0,0,0,0,0
1993,1,1,1.60034419682142,0.0472518100071592,1,0,0,0,0,0,0,0
1994,1,1,1.33113322664905,0.0435214039539624,1,0,0,0,0,0,0,0
1995,1,1,5.94875418616446,-0.319571451890524,1,0,0,0,0,0,0,0
1996,1,1,2.949,-0.02,1,0,0,0,0,0,0,0
1997,1,1,0.164759600682858,0.100720963436313,1,0,0,0,0,0,0,0
2000,1,1,5.601,0.979,1,0,0,0,0,0,0,0
2001,1,1,2.27523325081106,1.7994625768527,1,0,0,0,0,0,0,0
2002,1,1,8.23798003414288,4.9738747375957,1,0,0,0,0,0,0,0
2003,1,1,2.72939802762024,0.619516030501849,1,0,0,0,0,0,0,0
2005,1,1,3.20628400272263,0.559560907979517,1,0,0,0,0,0,0,0
2007,1,1,3.05706776059476,1.0370528827887,1,0,0,0,0,0,0,0
2008,1,1,3.20379706535383,0.746081210639355,1,0,0,0,0,0,0,0
2010,1,1,3.57026426973201,0.622602587237445,1,0,0,0,0,0,0,0
2011,1,1,4.87235027547717,1.10719199472608,1,0,0,0,0,0,0,0
2012,1,1,4.48300319011551,0.807795991373229,1,0,0,0,0,0,0,0
2014,1,1,20.6869667680027,4.9738747375957,1,0,0,0,0,0,0,0
2015,1,1,1.46418437587973,0,1,0,0,0,0,0,0,0
2016,1,1,0.532992923290468,0.0123808773120423,1,0,0,0,0,0,0,0
2017,1,1,2.56589763025718,0.363714590186686,1,0,0,0,0,0,0,0
2018,1,1,2.74930926120602,0.872915016448046,1,0,0,0,0,0,0,0
2019,1,1,6.941,1.068,1,0,0,0,0,0,0,0
2020,1,1,7.04860223751531,-0.71748143089818,1,0,0,0,0,0,0,0
2021,1,1,4.426,1.166,1,0,0,0,0,0,0,0
2022,1,1,7.33584350361146,2.10767942005618,1,0,0,0,0,0,0,0
2023,1,1,3.389,0.271,1,0,0,0,0,0,0,0
2025,1,1,5.49799678806985,0.764733240905339,1,0,0,0,0,0,0,0
2026,1,1,3.84853557821467,0.731781320768768,1,0,0,0,0,0,0,0
2028,1,1,2.73998324607303,-0.834367487231679,1,0,0,0,0,0,0,0
2029,1,1,10.0907483738973,1.25590337124291,1,0,0,0,0,0,0,0
2030,1,1,1.83349457514622,0.41656200927364,1,0,0,0,0,0,0,0
2031,1,1,2.01628447175286,0.607434452328875,1,0,0,0,0,0,0,0
2032,1,1,0.3,0.139,1,0,0,0,0,0,0,0
2035,1,1,12.7272727272727,0.249227853571698,1,0,0,0,0,0,0,0
2036,1,1,0.0261128423723774,0.136781555283882,1,0,0,0,0,0,0,0
2037,1,1,22.9674883351904,7.67158004839917,1,0,0,0,0,0,0,0
2039,1,1,28.988,7.935,1,0,0,0,0,0,0,0
2040,1,1,0.65,0.14,1,0,0,0,0,0,0,0
2041,1,1,95.949035140689,36.31617712002,1,0,0,0,0,0,0,0
2043,1,1,0.737,0.251,1,0,0,0,0,0,0,0
2044,1,1,3.243,0.77,1,0,0,0,0,0,0,0
2046,1,1,6.327,0.3,1,0,0,0,0,0,0,0
2047,1,1,2.211,0.301,1,0,0,0,0,0,0,0
2048,1,1,5.59871775150616,0.317706248863926,1,0,0,0,0,0,0,0
2049,1,1,6.41567667715626,0.954983949618375,1,0,0,0,0,0,0,0
2050,1,1,6.63,1.443,1,0,0,0,0,0,0,0
2051,1,1,3.828,0.756,1,0,0,0,0,0,0,0
2052,1,1,7.50619871337411,1.21486890465775,1,0,0,0,0,0,0,0
2054,1,1,11.249,2.878,1,0,0,0,0,0,0,0
2055,1,1,7.964,0.241,1,0,0,0,0,0,0,0
2056,1,1,1.53798712768003,0.540588365405884,1,0,0,0,0,0,0,0
2058,1,1,5.455,3.321,1,0,0,0,0,0,0,0
2059,1,1,4.422,1.463,1,0,0,0,0,0,0,0
2060,1,1,4.13,0.137,1,0,0,0,0,0,0,0
2061,1,1,5.76038464731376,-0.494212966911582,1,0,0,0,0,0,0,0
